NUMERO;OPERADOR
928006307;"SIN OPERADOR"
928006308;"SIN OPERADOR"
928006309;"SIN OPERADOR"
928006310;"SIN OPERADOR"
928006311;"SIN OPERADOR"
928006312;"SIN OPERADOR"
928006313;"SIN OPERADOR"
928006314;"SIN OPERADOR"
928006315;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006316;"SIN OPERADOR"
928006317;"SIN OPERADOR"
928006318;"SIN OPERADOR"
928006319;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006320;"SIN OPERADOR"
928006321;"SIN OPERADOR"
928006322;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006323;"SIN OPERADOR"
928006324;"SIN OPERADOR"
928006325;"SIN OPERADOR"
928006326;"SIN OPERADOR"
928006327;"SIN OPERADOR"
928006328;"SIN OPERADOR"
928006329;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006330;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006331;"SIN OPERADOR"
928006332;"SIN OPERADOR"
928006333;"SIN OPERADOR"
928006334;"SIN OPERADOR"
928006335;"SIN OPERADOR"
928006336;"SIN OPERADOR"
928006337;"SIN OPERADOR"
928006338;"SIN OPERADOR"
928006339;"SIN OPERADOR"
928006340;"SIN OPERADOR"
928006341;"SIN OPERADOR"
928006342;"SIN OPERADOR"
928006343;"SIN OPERADOR"
928006344;"SIN OPERADOR"
928006345;"SIN OPERADOR"
928006346;"SIN OPERADOR"
928006347;"SIN OPERADOR"
928006348;"SIN OPERADOR"
928006349;"SIN OPERADOR"
928006350;"SIN OPERADOR"
928006351;"SIN OPERADOR"
928006352;"SIN OPERADOR"
928006353;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006354;"SIN OPERADOR"
928006355;"SIN OPERADOR"
928006356;"SIN OPERADOR"
928006357;"SIN OPERADOR"
928006358;"SIN OPERADOR"
928006359;"SIN OPERADOR"
928006360;"SIN OPERADOR"
928006361;"SIN OPERADOR"
928006362;"SIN OPERADOR"
928006363;"SIN OPERADOR"
928006364;"SIN OPERADOR"
928006365;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006366;"SIN OPERADOR"
928006367;"SIN OPERADOR"
928006368;"SIN OPERADOR"
928006369;"SIN OPERADOR"
928006370;"SIN OPERADOR"
928006371;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006372;"SIN OPERADOR"
928006373;"SIN OPERADOR"
928006374;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006375;"SIN OPERADOR"
928006376;"SIN OPERADOR"
928006377;"SIN OPERADOR"
928006378;"SIN OPERADOR"
928006379;"SIN OPERADOR"
928006380;"SIN OPERADOR"
928006381;"SIN OPERADOR"
928006382;"SIN OPERADOR"
928006383;"SIN OPERADOR"
928006384;"SIN OPERADOR"
928006385;"SIN OPERADOR"
928006386;"SIN OPERADOR"
928006387;"SIN OPERADOR"
928006388;"SIN OPERADOR"
928006389;"SIN OPERADOR"
928006390;"SIN OPERADOR"
928006391;"SIN OPERADOR"
928006392;"SIN OPERADOR"
928006393;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006394;"SIN OPERADOR"
928006395;"SIN OPERADOR"
928006396;"SIN OPERADOR"
928006397;"SIN OPERADOR"
928006398;"SIN OPERADOR"
928006399;"SIN OPERADOR"
928006400;"SIN OPERADOR"
928006401;"SIN OPERADOR"
928006402;"SIN OPERADOR"
928006403;"SIN OPERADOR"
928006404;"SIN OPERADOR"
928006405;"SIN OPERADOR"
928006406;"SIN OPERADOR"
928006407;"SIN OPERADOR"
928006408;"SIN OPERADOR"
928006409;"SIN OPERADOR"
928006410;"SIN OPERADOR"
928006411;"SIN OPERADOR"
928006412;"SIN OPERADOR"
928006413;"SIN OPERADOR"
928006414;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006415;"SIN OPERADOR"
928006416;"SIN OPERADOR"
928006417;"SIN OPERADOR"
928006418;"SIN OPERADOR"
928006419;"SIN OPERADOR"
928006420;"SIN OPERADOR"
928006421;"SIN OPERADOR"
928006422;"SIN OPERADOR"
928006423;"SIN OPERADOR"
928006424;"SIN OPERADOR"
928006425;"SIN OPERADOR"
928006426;"SIN OPERADOR"
928006427;"SIN OPERADOR"
928006428;"SIN OPERADOR"
928006429;"SIN OPERADOR"
928006430;"SIN OPERADOR"
928006431;"SIN OPERADOR"
928006432;"SIN OPERADOR"
928006433;"SIN OPERADOR"
928006434;"SIN OPERADOR"
928006435;"SIN OPERADOR"
928006436;"SIN OPERADOR"
928006437;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006438;"SIN OPERADOR"
928006439;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006440;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006441;"SIN OPERADOR"
928006442;"SIN OPERADOR"
928006443;"SIN OPERADOR"
928006444;"SIN OPERADOR"
928006445;"SIN OPERADOR"
928006446;"SIN OPERADOR"
928006447;"SIN OPERADOR"
928006448;"SIN OPERADOR"
928006449;"SIN OPERADOR"
928006450;"SIN OPERADOR"
928006451;"SIN OPERADOR"
928006452;"SIN OPERADOR"
928006453;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006454;"SIN OPERADOR"
928006455;"SIN OPERADOR"
928006456;"SIN OPERADOR"
928006457;"SIN OPERADOR"
928006458;"SIN OPERADOR"
928006459;"SIN OPERADOR"
928006460;"SIN OPERADOR"
928006461;"SIN OPERADOR"
928006462;"SIN OPERADOR"
928006463;"SIN OPERADOR"
928006464;"SIN OPERADOR"
928006465;"SIN OPERADOR"
928006466;"SIN OPERADOR"
928006467;"SIN OPERADOR"
928006468;"SIN OPERADOR"
928006469;"SIN OPERADOR"
928006470;"SIN OPERADOR"
928006471;"SIN OPERADOR"
928006472;"SIN OPERADOR"
928006473;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006474;"SIN OPERADOR"
928006475;"SIN OPERADOR"
928006476;"SIN OPERADOR"
928006477;"SIN OPERADOR"
928006478;"SIN OPERADOR"
928006479;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006480;"SIN OPERADOR"
928006481;"SIN OPERADOR"
928006482;"SIN OPERADOR"
928006483;"SIN OPERADOR"
928006484;"SIN OPERADOR"
928006485;"SIN OPERADOR"
928006486;"SIN OPERADOR"
928006487;"SIN OPERADOR"
928006488;"SIN OPERADOR"
928006489;"SIN OPERADOR"
928006490;"SIN OPERADOR"
928006491;"SIN OPERADOR"
928006492;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006493;"SIN OPERADOR"
928006494;"SIN OPERADOR"
928006495;"SIN OPERADOR"
928006496;"SIN OPERADOR"
928006497;"SIN OPERADOR"
928006498;"SIN OPERADOR"
928006499;"SIN OPERADOR"
928006500;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006501;"SIN OPERADOR"
928006502;"SIN OPERADOR"
928006503;"SIN OPERADOR"
928006504;"SIN OPERADOR"
928006505;"SIN OPERADOR"
928006506;"SIN OPERADOR"
928006507;"SIN OPERADOR"
928006508;"SIN OPERADOR"
928006509;"SIN OPERADOR"
928006510;"SIN OPERADOR"
928006511;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006512;"SIN OPERADOR"
928006513;"SIN OPERADOR"
928006514;"SIN OPERADOR"
928006515;"SIN OPERADOR"
928006516;"SIN OPERADOR"
928006517;"SIN OPERADOR"
928006518;"SIN OPERADOR"
928006519;"SIN OPERADOR"
928006520;"SIN OPERADOR"
928006521;"SIN OPERADOR"
928006522;"SIN OPERADOR"
928006523;"SIN OPERADOR"
928006524;"SIN OPERADOR"
928006525;"SIN OPERADOR"
928006526;"SIN OPERADOR"
928006527;"SIN OPERADOR"
928006528;"SIN OPERADOR"
928006529;"SIN OPERADOR"
928006530;"SIN OPERADOR"
928006531;"SIN OPERADOR"
928006532;"SIN OPERADOR"
928006533;"SIN OPERADOR"
928006534;"SIN OPERADOR"
928006535;"SIN OPERADOR"
928006536;"SIN OPERADOR"
928006537;"SIN OPERADOR"
928006538;"SIN OPERADOR"
928006539;"SIN OPERADOR"
928006540;"SIN OPERADOR"
928006541;"SIN OPERADOR"
928006542;"SIN OPERADOR"
928006543;"SIN OPERADOR"
928006544;"SIN OPERADOR"
928006545;"SIN OPERADOR"
928006546;"SIN OPERADOR"
928006547;"SIN OPERADOR"
928006548;"SIN OPERADOR"
928006549;"SIN OPERADOR"
928006550;"SIN OPERADOR"
928006551;"SIN OPERADOR"
928006552;"SIN OPERADOR"
928006553;"SIN OPERADOR"
928006554;"SIN OPERADOR"
928006555;"SIN OPERADOR"
928006556;"SIN OPERADOR"
928006557;"SIN OPERADOR"
928006558;"SIN OPERADOR"
928006559;"SIN OPERADOR"
928006560;"SIN OPERADOR"
928006561;"SIN OPERADOR"
928006562;"SIN OPERADOR"
928006563;"SIN OPERADOR"
928006564;"SIN OPERADOR"
928006565;"SIN OPERADOR"
928006566;"SIN OPERADOR"
928006567;"SIN OPERADOR"
928006568;"SIN OPERADOR"
928006569;"SIN OPERADOR"
928006570;"SIN OPERADOR"
928006571;"SIN OPERADOR"
928006572;"SIN OPERADOR"
928006573;"SIN OPERADOR"
928006574;"SIN OPERADOR"
928006575;"SIN OPERADOR"
928006576;"SIN OPERADOR"
928006577;"SIN OPERADOR"
928006578;"SIN OPERADOR"
928006579;"SIN OPERADOR"
928006580;"SIN OPERADOR"
928006581;"SIN OPERADOR"
928006582;"SIN OPERADOR"
928006583;"SIN OPERADOR"
928006584;"SIN OPERADOR"
928006585;"SIN OPERADOR"
928006586;"SIN OPERADOR"
928006587;"SIN OPERADOR"
928006588;"SIN OPERADOR"
928006589;"SIN OPERADOR"
928006590;"SIN OPERADOR"
928006591;"SIN OPERADOR"
928006592;"SIN OPERADOR"
928006593;"SIN OPERADOR"
928006594;"SIN OPERADOR"
928006595;"SIN OPERADOR"
928006596;"SIN OPERADOR"
928006597;"SIN OPERADOR"
928006598;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006599;"SIN OPERADOR"
928006600;"SIN OPERADOR"
928006601;"SIN OPERADOR"
928006602;"SIN OPERADOR"
928006603;"SIN OPERADOR"
928006604;"SIN OPERADOR"
928006605;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006606;"SIN OPERADOR"
928006607;"SIN OPERADOR"
928006608;"SIN OPERADOR"
928006609;"SIN OPERADOR"
928006610;"SIN OPERADOR"
928006611;"SIN OPERADOR"
928006612;"SIN OPERADOR"
928006613;"SIN OPERADOR"
928006614;"SIN OPERADOR"
928006615;"SIN OPERADOR"
928006616;"SIN OPERADOR"
928006617;"SIN OPERADOR"
928006618;"SIN OPERADOR"
928006619;"SIN OPERADOR"
928006620;"SIN OPERADOR"
928006621;"SIN OPERADOR"
928006622;"SIN OPERADOR"
928006623;"SIN OPERADOR"
928006624;"SIN OPERADOR"
928006625;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006626;"SIN OPERADOR"
928006627;"SIN OPERADOR"
928006628;"SIN OPERADOR"
928006629;"SIN OPERADOR"
928006630;"SIN OPERADOR"
928006631;"SIN OPERADOR"
928006632;"SIN OPERADOR"
928006633;"SIN OPERADOR"
928006634;"SIN OPERADOR"
928006635;"SIN OPERADOR"
928006636;"SIN OPERADOR"
928006637;"SIN OPERADOR"
928006638;"SIN OPERADOR"
928006639;"SIN OPERADOR"
928006640;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006641;"SIN OPERADOR"
928006642;"SIN OPERADOR"
928006643;"SIN OPERADOR"
928006644;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006645;"SIN OPERADOR"
928006646;"SIN OPERADOR"
928006647;"SIN OPERADOR"
928006648;"SIN OPERADOR"
928006649;"SIN OPERADOR"
928006650;"SIN OPERADOR"
928006651;"SIN OPERADOR"
928006652;"SIN OPERADOR"
928006653;"SIN OPERADOR"
928006654;"SIN OPERADOR"
928006655;"SIN OPERADOR"
928006656;"SIN OPERADOR"
928006657;"SIN OPERADOR"
928006658;"SIN OPERADOR"
928006659;"SIN OPERADOR"
928006660;"SIN OPERADOR"
928006661;"SIN OPERADOR"
928006662;"SIN OPERADOR"
928006663;"SIN OPERADOR"
928006664;"SIN OPERADOR"
928006665;"SIN OPERADOR"
928006666;"SIN OPERADOR"
928006667;"SIN OPERADOR"
928006668;"SIN OPERADOR"
928006669;"SIN OPERADOR"
928006670;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006671;"SIN OPERADOR"
928006672;"SIN OPERADOR"
928006673;"SIN OPERADOR"
928006674;"SIN OPERADOR"
928006675;"SIN OPERADOR"
928006676;"SIN OPERADOR"
928006677;"SIN OPERADOR"
928006678;"SIN OPERADOR"
928006679;"SIN OPERADOR"
928006680;"SIN OPERADOR"
928006681;"SIN OPERADOR"
928006682;"SIN OPERADOR"
928006683;"SIN OPERADOR"
928006684;"SIN OPERADOR"
928006685;"SIN OPERADOR"
928006686;"SIN OPERADOR"
928006687;"SIN OPERADOR"
928006688;"SIN OPERADOR"
928006689;"SIN OPERADOR"
928006690;"SIN OPERADOR"
928006691;"SIN OPERADOR"
928006692;"SIN OPERADOR"
928006693;"SIN OPERADOR"
928006694;"SIN OPERADOR"
928006695;"SIN OPERADOR"
928006696;"SIN OPERADOR"
928006697;"SIN OPERADOR"
928006698;"SIN OPERADOR"
928006699;"SIN OPERADOR"
928006700;"SIN OPERADOR"
928006701;"SIN OPERADOR"
928006702;"SIN OPERADOR"
928006703;"SIN OPERADOR"
928006704;"SIN OPERADOR"
928006705;"SIN OPERADOR"
928006706;"SIN OPERADOR"
928006707;"SIN OPERADOR"
928006708;"SIN OPERADOR"
928006709;"SIN OPERADOR"
928006710;"SIN OPERADOR"
928006711;"SIN OPERADOR"
928006712;"SIN OPERADOR"
928006713;"SIN OPERADOR"
928006714;"SIN OPERADOR"
928006715;"SIN OPERADOR"
928006716;"SIN OPERADOR"
928006717;"SIN OPERADOR"
928006718;"SIN OPERADOR"
928006719;"SIN OPERADOR"
928006720;"SIN OPERADOR"
928006721;"SIN OPERADOR"
928006722;"SIN OPERADOR"
928006723;"SIN OPERADOR"
928006724;"SIN OPERADOR"
928006725;"SIN OPERADOR"
928006726;"SIN OPERADOR"
928006727;"SIN OPERADOR"
928006728;"SIN OPERADOR"
928006729;"SIN OPERADOR"
928006730;"SIN OPERADOR"
928006731;"SIN OPERADOR"
928006732;"SIN OPERADOR"
928006733;"SIN OPERADOR"
928006734;"SIN OPERADOR"
928006735;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006736;"SIN OPERADOR"
928006737;"SIN OPERADOR"
928006738;"SIN OPERADOR"
928006739;"SIN OPERADOR"
928006740;"SIN OPERADOR"
928006741;"SIN OPERADOR"
928006742;"SIN OPERADOR"
928006743;"SIN OPERADOR"
928006744;"SIN OPERADOR"
928006745;"SIN OPERADOR"
928006746;"SIN OPERADOR"
928006747;"SIN OPERADOR"
928006748;"SIN OPERADOR"
928006749;"SIN OPERADOR"
928006750;"SIN OPERADOR"
928006751;"SIN OPERADOR"
928006752;"SIN OPERADOR"
928006753;"SIN OPERADOR"
928006754;"SIN OPERADOR"
928006755;"SIN OPERADOR"
928006756;"SIN OPERADOR"
928006757;"SIN OPERADOR"
928006758;"SIN OPERADOR"
928006759;"SIN OPERADOR"
928006760;"SIN OPERADOR"
928006761;"SIN OPERADOR"
928006762;"SIN OPERADOR"
928006763;"SIN OPERADOR"
928006764;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006765;"SIN OPERADOR"
928006766;"SIN OPERADOR"
928006767;"SIN OPERADOR"
928006768;"SIN OPERADOR"
928006769;"SIN OPERADOR"
928006770;"SIN OPERADOR"
928006771;"SIN OPERADOR"
928006772;"SIN OPERADOR"
928006773;"SIN OPERADOR"
928006774;"SIN OPERADOR"
928006775;"SIN OPERADOR"
928006776;"SIN OPERADOR"
928006777;"SIN OPERADOR"
928006778;"SIN OPERADOR"
928006779;"SIN OPERADOR"
928006780;"SIN OPERADOR"
928006781;"SIN OPERADOR"
928006782;"SIN OPERADOR"
928006783;"SIN OPERADOR"
928006784;"SIN OPERADOR"
928006785;"SIN OPERADOR"
928006786;"SIN OPERADOR"
928006787;"SIN OPERADOR"
928006788;"SIN OPERADOR"
928006789;"SIN OPERADOR"
928006790;"SIN OPERADOR"
928006791;"SIN OPERADOR"
928006792;"SIN OPERADOR"
928006793;"SIN OPERADOR"
928006794;"SIN OPERADOR"
928006795;"SIN OPERADOR"
928006796;"SIN OPERADOR"
928006797;"SIN OPERADOR"
928006798;"SIN OPERADOR"
928006799;"SIN OPERADOR"
928006800;"SIN OPERADOR"
928006801;"SIN OPERADOR"
928006802;"SIN OPERADOR"
928006803;"SIN OPERADOR"
928006804;"SIN OPERADOR"
928006805;"SIN OPERADOR"
928006806;"SIN OPERADOR"
928006807;"SIN OPERADOR"
928006808;"SIN OPERADOR"
928006809;"SIN OPERADOR"
928006810;"SIN OPERADOR"
928006811;"SIN OPERADOR"
928006812;"SIN OPERADOR"
928006813;"SIN OPERADOR"
928006814;"SIN OPERADOR"
928006815;"SIN OPERADOR"
928006816;"SIN OPERADOR"
928006817;"SIN OPERADOR"
928006818;"SIN OPERADOR"
928006819;"SIN OPERADOR"
928006820;"SIN OPERADOR"
928006821;"SIN OPERADOR"
928006822;"SIN OPERADOR"
928006823;"SIN OPERADOR"
928006824;"SIN OPERADOR"
928006825;"SIN OPERADOR"
928006826;"SIN OPERADOR"
928006827;"SIN OPERADOR"
928006828;"SIN OPERADOR"
928006829;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006830;"SIN OPERADOR"
928006831;"SIN OPERADOR"
928006832;"SIN OPERADOR"
928006833;"SIN OPERADOR"
928006834;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006835;"SIN OPERADOR"
928006836;"SIN OPERADOR"
928006837;"SIN OPERADOR"
928006838;"SIN OPERADOR"
928006839;"SIN OPERADOR"
928006840;"SIN OPERADOR"
928006841;"SIN OPERADOR"
928006842;"SIN OPERADOR"
928006843;"SIN OPERADOR"
928006844;"SIN OPERADOR"
928006845;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006846;"SIN OPERADOR"
928006847;"SIN OPERADOR"
928006848;"SIN OPERADOR"
928006849;"SIN OPERADOR"
928006850;"SIN OPERADOR"
928006851;"SIN OPERADOR"
928006852;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006853;"SIN OPERADOR"
928006854;"SIN OPERADOR"
928006855;"SIN OPERADOR"
928006856;"SIN OPERADOR"
928006857;"SIN OPERADOR"
928006858;"SIN OPERADOR"
928006859;"SIN OPERADOR"
928006860;"SIN OPERADOR"
928006861;"SIN OPERADOR"
928006862;"SIN OPERADOR"
928006863;"SIN OPERADOR"
928006864;"SIN OPERADOR"
928006865;"SIN OPERADOR"
928006866;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006867;"SIN OPERADOR"
928006868;"SIN OPERADOR"
928006869;"SIN OPERADOR"
928006870;"SIN OPERADOR"
928006871;"SIN OPERADOR"
928006872;"SIN OPERADOR"
928006873;"SIN OPERADOR"
928006874;"SIN OPERADOR"
928006875;"SIN OPERADOR"
928006876;"SIN OPERADOR"
928006877;"SIN OPERADOR"
928006878;"SIN OPERADOR"
928006879;"SIN OPERADOR"
928006880;"SIN OPERADOR"
928006881;"SIN OPERADOR"
928006882;"SIN OPERADOR"
928006883;"SIN OPERADOR"
928006884;"SIN OPERADOR"
928006885;"SIN OPERADOR"
928006886;"SIN OPERADOR"
928006887;"SIN OPERADOR"
928006888;"SIN OPERADOR"
928006889;"SIN OPERADOR"
928006890;"SIN OPERADOR"
928006891;"SIN OPERADOR"
928006892;"SIN OPERADOR"
928006893;"SIN OPERADOR"
928006894;"SIN OPERADOR"
928006895;"SIN OPERADOR"
928006896;"SIN OPERADOR"
928006897;"SIN OPERADOR"
928006898;"SIN OPERADOR"
928006899;"SIN OPERADOR"
928006900;"SIN OPERADOR"
928006901;"SIN OPERADOR"
928006902;"SIN OPERADOR"
928006903;"SIN OPERADOR"
928006904;"SIN OPERADOR"
928006905;"SIN OPERADOR"
928006906;"SIN OPERADOR"
928006907;"SIN OPERADOR"
928006908;"SIN OPERADOR"
928006909;"SIN OPERADOR"
928006910;"SIN OPERADOR"
928006911;"SIN OPERADOR"
928006912;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006913;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006914;"SIN OPERADOR"
928006915;"SIN OPERADOR"
928006916;"SIN OPERADOR"
928006917;"SIN OPERADOR"
928006918;"SIN OPERADOR"
928006919;"SIN OPERADOR"
928006920;"SIN OPERADOR"
928006921;"SIN OPERADOR"
928006922;"SIN OPERADOR"
928006923;"SIN OPERADOR"
928006924;"SIN OPERADOR"
928006925;"SIN OPERADOR"
928006926;"SIN OPERADOR"
928006927;"SIN OPERADOR"
928006928;"SIN OPERADOR"
928006929;"SIN OPERADOR"
928006930;"SIN OPERADOR"
928006931;"SIN OPERADOR"
928006932;"SIN OPERADOR"
928006933;"SIN OPERADOR"
928006934;"SIN OPERADOR"
928006935;"SIN OPERADOR"
928006936;"SIN OPERADOR"
928006937;"SIN OPERADOR"
928006938;"SIN OPERADOR"
928006939;"SIN OPERADOR"
928006940;"SIN OPERADOR"
928006941;"SIN OPERADOR"
928006942;"SIN OPERADOR"
928006943;"SIN OPERADOR"
928006944;"AUNA Telecomunicaciones S.A.U."
928006945;"SIN OPERADOR"
928006946;"SIN OPERADOR"
928006947;"SIN OPERADOR"
928006948;"SIN OPERADOR"
928006949;"SIN OPERADOR"
928006950;"SIN OPERADOR"
928006951;"SIN OPERADOR"
928006952;"SIN OPERADOR"
928006953;"SIN OPERADOR"
928006954;"SIN OPERADOR"
928006955;"SIN OPERADOR"
928006956;"SIN OPERADOR"
928006957;"SIN OPERADOR"
928006958;"SIN OPERADOR"
928006959;"SIN OPERADOR"
928006960;"SIN OPERADOR"
928006961;"SIN OPERADOR"
928006962;"SIN OPERADOR"
928006963;"AUNA Telecomunicaciones S.A.U."
928006964;"SIN OPERADOR"
928006965;"SIN OPERADOR"
928006966;"SIN OPERADOR"
928006967;"SIN OPERADOR"
928006968;"SIN OPERADOR"
928006969;"SIN OPERADOR"
928006970;"SIN OPERADOR"
928006971;"SIN OPERADOR"
928006972;"SIN OPERADOR"
928006973;"SIN OPERADOR"
928006974;"SIN OPERADOR"
928006975;"SIN OPERADOR"
928006976;"SIN OPERADOR"
928006977;"SIN OPERADOR"
928006978;"SIN OPERADOR"
928006979;"SIN OPERADOR"
928006980;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006981;"SIN OPERADOR"
928006982;"SIN OPERADOR"
928006983;"SIN OPERADOR"
928006984;"SIN OPERADOR"
928006985;"SIN OPERADOR"
928006986;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006987;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006988;"SIN OPERADOR"
928006989;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928006990;"SIN OPERADOR"
928006991;"SIN OPERADOR"
928006992;"SIN OPERADOR"
928006993;"SIN OPERADOR"
928006994;"SIN OPERADOR"
928006995;"SIN OPERADOR"
928006996;"SIN OPERADOR"
928006997;"SIN OPERADOR"
928006998;"SIN OPERADOR"
928006999;"SIN OPERADOR"
928007000;"SIN OPERADOR"
928007001;"SIN OPERADOR"
928007002;"SIN OPERADOR"
928007003;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928007004;"SIN OPERADOR"
928007005;"SIN OPERADOR"
928007006;"SIN OPERADOR"
928007007;"SIN OPERADOR"
928007008;"SIN OPERADOR"
928007009;"SIN OPERADOR"
928007010;"SIN OPERADOR"
928007011;"SIN OPERADOR"
928007012;"SIN OPERADOR"
928007013;"SIN OPERADOR"
928007014;"SIN OPERADOR"
928007015;"SIN OPERADOR"
928007016;"SIN OPERADOR"
928007017;"SIN OPERADOR"
928007018;"SIN OPERADOR"
928007019;"SIN OPERADOR"
928007020;"SIN OPERADOR"
928007021;"SIN OPERADOR"
928007022;"SIN OPERADOR"
928007023;"SIN OPERADOR"
928007024;"SIN OPERADOR"
928007025;"SIN OPERADOR"
928007026;"SIN OPERADOR"
928007027;"SIN OPERADOR"
928007028;"SIN OPERADOR"
928007029;"SIN OPERADOR"
928007030;"SIN OPERADOR"
928007031;"SIN OPERADOR"
928007032;"SIN OPERADOR"
928007033;"SIN OPERADOR"
928007034;"SIN OPERADOR"
928007035;"SIN OPERADOR"
928007036;"SIN OPERADOR"
928007037;"SIN OPERADOR"
928007038;"SIN OPERADOR"
928007039;"SIN OPERADOR"
928007040;"SIN OPERADOR"
928007041;"SIN OPERADOR"
928007042;"SIN OPERADOR"
928007043;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928007044;"SIN OPERADOR"
928007045;"Retecal S.A. Operadora de Telecomunicaciones de Castilla y Leon S.A."
928007046;"SIN OPERADOR"
928007047;"SIN OPERADOR"
928007048;"SIN OPERADOR"
928007049;"SIN OPERADOR"
928007050;"SIN OPERADOR"
928007051;"SIN OPERADOR"
928007052;"SIN OPERADOR"
928007053;"SIN OPERADOR"
928007054;"SIN OPERADOR"
928007055;"SIN OPERADOR"
928007056;"SIN OPERADOR"
928007057;"SIN OPERADOR"
928007058;"SIN OPERADOR"
928007059;"SIN OPERADOR"
928007060;"SIN OPERADOR"
928007061;"SIN OPERADOR"
928007062;"SIN OPERADOR"
928007063;"SIN OPERADOR"
928007064;"SIN OPERADOR"
928007065;"SIN OPERADOR"
928007066;"SIN OPERADOR"
928007067;"SIN OPERADOR"
928007068;"SIN OPERADOR"
928007069;"SIN OPERADOR"
928007070;"SIN OPERADOR"
928007071;"SIN OPERADOR"
928007072;"SIN OPERADOR"
928007073;"SIN OPERADOR"
928007074;"SIN OPERADOR"
928007075;"SIN OPERADOR"
928007076;"SIN OPERADOR"
928007077;"SIN OPERADOR"
928007078;"SIN OPERADOR"
928007079;"SIN OPERADOR"
928007080;"SIN OPERADOR"
928007081;"SIN OPERADOR"
928007082;"SIN OPERADOR"
928007083;"SIN OPERADOR"
928007084;"SIN OPERADOR"
928007085;"SIN OPERADOR"
928007086;"SIN OPERADOR"
928007087;"SIN OPERADOR"
928007088;"SIN OPERADOR"
928007089;"SIN OPERADOR"
928007090;"SIN OPERADOR"
928007091;"SIN OPERADOR"
928007092;"SIN OPERADOR"
928007093;"TELEFONICA DE ESPAÑA, S.A.U."
928007094;"SIN OPERADOR"
928007095;"SIN OPERADOR"
928007096;"SIN OPERADOR"
928007097;"SIN OPERADOR"
928007098;"SIN OPERADOR"
928007099;"SIN OPERADOR"
928007100;"SIN OPERADOR"
928007101;"SIN OPERADOR"
928007102;"SIN OPERADOR"
928007103;"SIN OPERADOR"
